id,gender,age,number_of_kids,date,day,duration
926930,MALE,28,1,7.0,2.0,3.4583333333333335
926930,MALE,28,1,8.0,3.0,2.7
926930,MALE,28,1,9.0,4.0,2.4625
926930,MALE,28,1,12.0,0.0,3.8125
926930,MALE,28,1,13.0,1.0,4.45
926930,MALE,28,1,15.0,3.0,2.879166666666667
926930,MALE,28,1,16.0,4.0,2.870833333333333
926930,MALE,28,1,19.0,0.0,5.520833333333333
926930,MALE,28,1,20.0,1.0,3.5458333333333334
926930,MALE,28,1,21.0,2.0,3.5125
513007,MALE,25,0,1.0,3.0,9.429166666666667
513007,MALE,25,0,2.0,4.0,6.7875
513007,MALE,25,0,3.0,5.0,8.283333333333333
513007,MALE,25,0,5.0,0.0,7.670833333333333
513007,MALE,25,0,6.0,1.0,5.929166666666666
513007,MALE,25,0,7.0,2.0,7.904166666666667
513007,MALE,25,0,8.0,3.0,5.633333333333334
513007,MALE,25,0,9.0,4.0,7.879166666666666
513007,MALE,25,0,10.0,5.0,5.4875
513007,MALE,25,0,11.0,6.0,7.608333333333333
513007,MALE,25,0,12.0,0.0,6.533333333333333
513007,MALE,25,0,13.0,1.0,6.895833333333333
513007,MALE,25,0,15.0,3.0,5.866666666666666
513007,MALE,25,0,17.0,5.0,8.991666666666667
513007,MALE,25,0,18.0,6.0,8.5
513007,MALE,25,0,19.0,0.0,4.858333333333333
513007,MALE,25,0,20.0,1.0,8.320833333333333
513007,MALE,25,0,21.0,2.0,6.0875
623679,MALE,31,1,1.0,3.0,5.008333333333334
623679,MALE,31,1,2.0,4.0,5.245833333333334
623679,MALE,31,1,3.0,5.0,4.970833333333333
623679,MALE,31,1,4.0,6.0,8.825
623679,MALE,31,1,5.0,0.0,7.575
623679,MALE,31,1,6.0,1.0,9.591666666666667
623679,MALE,31,1,7.0,2.0,6.779166666666667
623679,MALE,31,1,8.0,3.0,9.4125
623679,MALE,31,1,9.0,4.0,8.658333333333333
623679,MALE,31,1,10.0,5.0,6.35
623679,MALE,31,1,11.0,6.0,6.7125
623679,MALE,31,1,12.0,0.0,6.779166666666667
623679,MALE,31,1,13.0,1.0,7.433333333333334
623679,MALE,31,1,15.0,3.0,8.425
623679,MALE,31,1,16.0,4.0,6.208333333333333
623679,MALE,31,1,17.0,5.0,7.5375
623679,MALE,31,1,18.0,6.0,8.7125
623679,MALE,31,1,19.0,0.0,7.329166666666667
623679,MALE,31,1,20.0,1.0,9.083333333333334
623679,MALE,31,1,21.0,2.0,7.445833333333334
812829,MALE,20,0,1.0,3.0,2.0875
812829,MALE,20,0,2.0,4.0,3.6625
812829,MALE,20,0,5.0,0.0,1.9916666666666667
812829,MALE,20,0,6.0,1.0,1.5083333333333333
812829,MALE,20,0,8.0,3.0,2.9375
812829,MALE,20,0,9.0,4.0,1.5916666666666666
812829,MALE,20,0,12.0,0.0,1.8708333333333333
812829,MALE,20,0,13.0,1.0,3.65
812829,MALE,20,0,15.0,3.0,2.7
812829,MALE,20,0,16.0,4.0,2.7916666666666665
812829,MALE,20,0,19.0,0.0,1.2333333333333334
812829,MALE,20,0,20.0,1.0,4.933333333333334
591903,FEMALE,42,0,1.0,3.0,3.904166666666667
591903,FEMALE,42,0,2.0,4.0,4.095833333333333
591903,FEMALE,42,0,5.0,0.0,4.445833333333334
591903,FEMALE,42,0,6.0,1.0,1.1708333333333334
591903,FEMALE,42,0,8.0,3.0,3.4541666666666666
591903,FEMALE,42,0,9.0,4.0,2.841666666666667
591903,FEMALE,42,0,12.0,0.0,1.0583333333333333
591903,FEMALE,42,0,13.0,1.0,0.6625
591903,FEMALE,42,0,14.0,2.0,3.341666666666667
591903,FEMALE,42,0,15.0,3.0,3.845833333333333
591903,FEMALE,42,0,16.0,4.0,3.779166666666667
591903,FEMALE,42,0,19.0,0.0,3.191666666666667
591903,FEMALE,42,0,20.0,1.0,2.6166666666666667
591903,FEMALE,42,0,21.0,2.0,3.029166666666667
968328,MALE,29,2,1.0,3.0,5.570833333333334
968328,MALE,29,2,2.0,4.0,7.5
968328,MALE,29,2,3.0,5.0,8.295833333333333
968328,MALE,29,2,4.0,6.0,7.941666666666666
968328,MALE,29,2,5.0,0.0,8.3375
968328,MALE,29,2,6.0,1.0,5.679166666666666
968328,MALE,29,2,7.0,2.0,7.095833333333333
968328,MALE,29,2,8.0,3.0,6.875
968328,MALE,29,2,9.0,4.0,8.470833333333333
968328,MALE,29,2,10.0,5.0,9.1125
968328,MALE,29,2,11.0,6.0,9.983333333333333
968328,MALE,29,2,12.0,0.0,6.9
968328,MALE,29,2,13.0,1.0,10.091666666666667
968328,MALE,29,2,14.0,2.0,7.779166666666667
968328,MALE,29,2,15.0,3.0,5.9125
968328,MALE,29,2,16.0,4.0,10.529166666666667
968328,MALE,29,2,17.0,5.0,7.983333333333333
968328,MALE,29,2,18.0,6.0,7.679166666666666
968328,MALE,29,2,19.0,0.0,9.0
968328,MALE,29,2,20.0,1.0,10.354166666666666
968328,MALE,29,2,21.0,2.0,6.9
787858,MALE,19,4,1.0,3.0,9.375
787858,MALE,19,4,2.0,4.0,8.125
787858,MALE,19,4,3.0,5.0,8.8625
787858,MALE,19,4,4.0,6.0,6.3
787858,MALE,19,4,5.0,0.0,9.1125
787858,MALE,19,4,6.0,1.0,7.725
787858,MALE,19,4,7.0,2.0,9.720833333333333
787858,MALE,19,4,8.0,3.0,6.475
787858,MALE,19,4,9.0,4.0,7.875
787858,MALE,19,4,10.0,5.0,8.641666666666667
787858,MALE,19,4,11.0,6.0,6.8875
787858,MALE,19,4,12.0,0.0,7.295833333333333
787858,MALE,19,4,13.0,1.0,9.608333333333333
787858,MALE,19,4,14.0,2.0,7.070833333333334
787858,MALE,19,4,15.0,3.0,9.029166666666667
787858,MALE,19,4,16.0,4.0,7.308333333333334
787858,MALE,19,4,17.0,5.0,7.945833333333334
787858,MALE,19,4,18.0,6.0,9.183333333333334
787858,MALE,19,4,19.0,0.0,9.5625
787858,MALE,19,4,20.0,1.0,7.329166666666667
787858,MALE,19,4,21.0,2.0,6.166666666666667
855284,MALE,31,1,1.0,3.0,8.179166666666667
855284,MALE,31,1,2.0,4.0,7.266666666666667
855284,MALE,31,1,5.0,0.0,9.491666666666667
855284,MALE,31,1,6.0,1.0,6.483333333333333
855284,MALE,31,1,8.0,3.0,8.675
855284,MALE,31,1,9.0,4.0,6.104166666666667
855284,MALE,31,1,12.0,0.0,6.716666666666667
855284,MALE,31,1,13.0,1.0,4.920833333333333
855284,MALE,31,1,15.0,3.0,9.083333333333334
855284,MALE,31,1,19.0,0.0,5.7875
855284,MALE,31,1,20.0,1.0,5.3625
773141,MALE,70,1,1.0,3.0,3.6041666666666665
773141,MALE,70,1,2.0,4.0,4.666666666666667
773141,MALE,70,1,3.0,5.0,3.5708333333333333
773141,MALE,70,1,4.0,6.0,5.6375
773141,MALE,70,1,5.0,0.0,3.3
773141,MALE,70,1,6.0,1.0,4.066666666666666
773141,MALE,70,1,7.0,2.0,7.0625
773141,MALE,70,1,8.0,3.0,7.816666666666666
773141,MALE,70,1,9.0,4.0,6.970833333333333
773141,MALE,70,1,10.0,5.0,3.375
773141,MALE,70,1,11.0,6.0,4.470833333333333
773141,MALE,70,1,12.0,0.0,5.945833333333334
773141,MALE,70,1,13.0,1.0,3.325
773141,MALE,70,1,14.0,2.0,3.3916666666666666
773141,MALE,70,1,15.0,3.0,2.8375
773141,MALE,70,1,16.0,4.0,4.858333333333333
773141,MALE,70,1,17.0,5.0,7.716666666666667
773141,MALE,70,1,18.0,6.0,6.641666666666667
773141,MALE,70,1,19.0,0.0,4.945833333333334
773141,MALE,70,1,20.0,1.0,4.958333333333333
773141,MALE,70,1,21.0,2.0,7.5375
645031,FEMALE,64,4,1.0,3.0,2.8875
645031,FEMALE,64,4,2.0,4.0,5.7875
645031,FEMALE,64,4,3.0,5.0,2.1166666666666667
645031,FEMALE,64,4,5.0,0.0,3.0208333333333335
645031,FEMALE,64,4,6.0,1.0,4.1125
645031,FEMALE,64,4,7.0,2.0,5.429166666666666
645031,FEMALE,64,4,8.0,3.0,3.325
645031,FEMALE,64,4,9.0,4.0,4.229166666666667
645031,FEMALE,64,4,10.0,5.0,1.5125
645031,FEMALE,64,4,12.0,0.0,2.3208333333333333
645031,FEMALE,64,4,13.0,1.0,3.529166666666667
645031,FEMALE,64,4,14.0,2.0,6.395833333333333
645031,FEMALE,64,4,15.0,3.0,5.591666666666667
645031,FEMALE,64,4,16.0,4.0,6.25
645031,FEMALE,64,4,17.0,5.0,3.425
645031,FEMALE,64,4,19.0,0.0,2.9458333333333333
645031,FEMALE,64,4,20.0,1.0,3.495833333333333
645031,FEMALE,64,4,21.0,2.0,3.1791666666666667
645031,FEMALE,64,4,22.0,3.0,0.6708333333333333
922293,MALE,41,0,1.0,3.0,7.591666666666667
922293,MALE,41,0,2.0,4.0,6.741666666666666
922293,MALE,41,0,5.0,0.0,4.383333333333334
922293,MALE,41,0,6.0,1.0,6.904166666666667
922293,MALE,41,0,8.0,3.0,6.254166666666666
922293,MALE,41,0,9.0,4.0,7.358333333333333
922293,MALE,41,0,12.0,0.0,5.891666666666667
922293,MALE,41,0,13.0,1.0,7.295833333333333
922293,MALE,41,0,15.0,3.0,5.0
922293,MALE,41,0,16.0,4.0,5.791666666666667
922293,MALE,41,0,19.0,0.0,8.029166666666667
922293,MALE,41,0,20.0,1.0,5.383333333333334
170651,FEMALE,41,3,1.0,3.0,4.8
170651,FEMALE,41,3,2.0,4.0,7.491666666666666
170651,FEMALE,41,3,3.0,5.0,5.379166666666666
170651,FEMALE,41,3,4.0,6.0,6.5375
170651,FEMALE,41,3,5.0,0.0,6.483333333333333
170651,FEMALE,41,3,6.0,1.0,6.5125
170651,FEMALE,41,3,7.0,2.0,5.120833333333334
170651,FEMALE,41,3,8.0,3.0,7.129166666666666
170651,FEMALE,41,3,9.0,4.0,7.483333333333333
170651,FEMALE,41,3,10.0,5.0,5.375
170651,FEMALE,41,3,11.0,6.0,8.229166666666666
170651,FEMALE,41,3,12.0,0.0,4.5375
170651,FEMALE,41,3,13.0,1.0,4.545833333333333
170651,FEMALE,41,3,14.0,2.0,6.120833333333334
170651,FEMALE,41,3,17.0,5.0,5.683333333333334
170651,FEMALE,41,3,18.0,6.0,6.816666666666666
170651,FEMALE,41,3,19.0,0.0,7.104166666666667
170651,FEMALE,41,3,20.0,1.0,4.583333333333333
170651,FEMALE,41,3,21.0,2.0,6.679166666666666
844126,MALE,31,0,1.0,3.0,2.7416666666666667
844126,MALE,31,0,5.0,0.0,3.908333333333333
844126,MALE,31,0,7.0,2.0,4.0875
844126,MALE,31,0,8.0,3.0,3.6166666666666667
844126,MALE,31,0,12.0,0.0,3.725
844126,MALE,31,0,13.0,1.0,3.904166666666667
844126,MALE,31,0,14.0,2.0,3.4916666666666667
844126,MALE,31,0,15.0,3.0,3.25
844126,MALE,31,0,19.0,0.0,2.9875
844126,MALE,31,0,20.0,1.0,3.0166666666666666
844126,MALE,31,0,21.0,2.0,3.5
497856,FEMALE,34,0,1.0,3.0,2.470833333333333
497856,FEMALE,34,0,2.0,4.0,1.725
497856,FEMALE,34,0,5.0,0.0,0.9333333333333333
497856,FEMALE,34,0,6.0,1.0,1.2791666666666666
497856,FEMALE,34,0,8.0,3.0,1.575
497856,FEMALE,34,0,9.0,4.0,1.4666666666666666
497856,FEMALE,34,0,12.0,0.0,3.4875
497856,FEMALE,34,0,13.0,1.0,0.7833333333333333
497856,FEMALE,34,0,14.0,2.0,0.9083333333333333
497856,FEMALE,34,0,15.0,3.0,2.3916666666666666
497856,FEMALE,34,0,16.0,4.0,2.8
497856,FEMALE,34,0,19.0,0.0,1.5916666666666666
497856,FEMALE,34,0,20.0,1.0,1.725
497856,FEMALE,34,0,21.0,2.0,1.475
721967,FEMALE,29,0,1.0,3.0,0.65
721967,FEMALE,29,0,5.0,0.0,1.925
721967,FEMALE,29,0,6.0,1.0,2.225
721967,FEMALE,29,0,7.0,2.0,1.825
721967,FEMALE,29,0,8.0,3.0,2.4125
721967,FEMALE,29,0,12.0,0.0,3.316666666666667
721967,FEMALE,29,0,13.0,1.0,4.179166666666666
721967,FEMALE,29,0,14.0,2.0,3.5625
721967,FEMALE,29,0,15.0,3.0,3.620833333333333
721967,FEMALE,29,0,16.0,4.0,1.1
721967,FEMALE,29,0,20.0,1.0,3.15
721967,FEMALE,29,0,21.0,2.0,3.2583333333333333
364584,FEMALE,48,1,1.0,3.0,1.0375
364584,FEMALE,48,1,2.0,4.0,0.8083333333333333
364584,FEMALE,48,1,5.0,0.0,1.9041666666666666
364584,FEMALE,48,1,6.0,1.0,3.316666666666667
364584,FEMALE,48,1,7.0,2.0,2.8958333333333335
364584,FEMALE,48,1,8.0,3.0,3.0
364584,FEMALE,48,1,9.0,4.0,0.8291666666666667
364584,FEMALE,48,1,13.0,1.0,3.0416666666666665
364584,FEMALE,48,1,14.0,2.0,1.0083333333333333
364584,FEMALE,48,1,15.0,3.0,1.2958333333333334
364584,FEMALE,48,1,19.0,0.0,1.8083333333333333
364584,FEMALE,48,1,20.0,1.0,3.3291666666666666
364584,FEMALE,48,1,21.0,2.0,0.8708333333333333
283673,FEMALE,35,3,1.0,3.0,2.575
283673,FEMALE,35,3,2.0,4.0,3.2083333333333335
283673,FEMALE,35,3,5.0,0.0,1.075
283673,FEMALE,35,3,6.0,1.0,3.970833333333333
283673,FEMALE,35,3,7.0,2.0,3.8958333333333335
283673,FEMALE,35,3,8.0,3.0,2.5083333333333333
283673,FEMALE,35,3,9.0,4.0,1.9833333333333334
283673,FEMALE,35,3,12.0,0.0,2.3833333333333333
283673,FEMALE,35,3,13.0,1.0,5.254166666666666
283673,FEMALE,35,3,14.0,2.0,3.029166666666667
283673,FEMALE,35,3,15.0,3.0,3.3291666666666666
283673,FEMALE,35,3,16.0,4.0,2.154166666666667
283673,FEMALE,35,3,19.0,0.0,0.575
283673,FEMALE,35,3,20.0,1.0,2.0375
283673,FEMALE,35,3,21.0,2.0,1.4375
776850,FEMALE,39,2,1.0,3.0,4.25
776850,FEMALE,39,2,2.0,4.0,3.783333333333333
776850,FEMALE,39,2,5.0,0.0,2.2875
776850,FEMALE,39,2,6.0,1.0,1.8166666666666667
776850,FEMALE,39,2,7.0,2.0,2.716666666666667
776850,FEMALE,39,2,8.0,3.0,3.2333333333333334
776850,FEMALE,39,2,9.0,4.0,2.725
776850,FEMALE,39,2,12.0,0.0,0.38333333333333336
776850,FEMALE,39,2,13.0,1.0,2.3625
776850,FEMALE,39,2,14.0,2.0,1.6041666666666667
776850,FEMALE,39,2,15.0,3.0,3.4208333333333334
776850,FEMALE,39,2,16.0,4.0,3.129166666666667
776850,FEMALE,39,2,19.0,0.0,4.729166666666667
776850,FEMALE,39,2,20.0,1.0,2.7625
776850,FEMALE,39,2,21.0,2.0,1.6458333333333333
231464,FEMALE,41,3,2.0,4.0,2.7916666666666665
231464,FEMALE,41,3,3.0,5.0,2.7916666666666665
231464,FEMALE,41,3,4.0,6.0,4.841666666666667
231464,FEMALE,41,3,5.0,0.0,1.4208333333333334
231464,FEMALE,41,3,6.0,1.0,2.9
231464,FEMALE,41,3,7.0,2.0,3.470833333333333
231464,FEMALE,41,3,9.0,4.0,1.6875
231464,FEMALE,41,3,10.0,5.0,0.6
231464,FEMALE,41,3,11.0,6.0,2.6875
231464,FEMALE,41,3,12.0,0.0,0.4875
231464,FEMALE,41,3,13.0,1.0,4.654166666666667
231464,FEMALE,41,3,14.0,2.0,1.675
231464,FEMALE,41,3,15.0,3.0,1.8041666666666667
231464,FEMALE,41,3,16.0,4.0,2.2083333333333335
231464,FEMALE,41,3,17.0,5.0,0.8833333333333333
231464,FEMALE,41,3,18.0,6.0,0.475
231464,FEMALE,41,3,19.0,0.0,5.175
231464,FEMALE,41,3,20.0,1.0,2.1
231464,FEMALE,41,3,21.0,2.0,1.7458333333333333
316351,FEMALE,26,2,1.0,3.0,2.4
316351,FEMALE,26,2,2.0,4.0,1.3833333333333333
316351,FEMALE,26,2,3.0,5.0,0.8208333333333333
316351,FEMALE,26,2,4.0,6.0,0.8208333333333333
316351,FEMALE,26,2,5.0,0.0,3.004166666666667
316351,FEMALE,26,2,6.0,1.0,0.65
316351,FEMALE,26,2,7.0,2.0,4.054166666666666
316351,FEMALE,26,2,8.0,3.0,2.275
316351,FEMALE,26,2,9.0,4.0,3.5541666666666667
316351,FEMALE,26,2,10.0,5.0,2.275
316351,FEMALE,26,2,11.0,6.0,4.195833333333334
316351,FEMALE,26,2,12.0,0.0,0.5916666666666667
316351,FEMALE,26,2,13.0,1.0,1.2083333333333333
316351,FEMALE,26,2,14.0,2.0,3.529166666666667
316351,FEMALE,26,2,15.0,3.0,0.7916666666666666
316351,FEMALE,26,2,16.0,4.0,1.1333333333333333
316351,FEMALE,26,2,17.0,5.0,2.125
316351,FEMALE,26,2,19.0,0.0,2.2916666666666665
316351,FEMALE,26,2,20.0,1.0,3.029166666666667
316351,FEMALE,26,2,21.0,2.0,2.25
957739,MALE,63,4,1.0,3.0,4.675
957739,MALE,63,4,2.0,4.0,3.8208333333333333
957739,MALE,63,4,3.0,5.0,4.191666666666666
957739,MALE,63,4,4.0,6.0,5.7875
957739,MALE,63,4,5.0,0.0,5.316666666666666
957739,MALE,63,4,6.0,1.0,6.279166666666667
957739,MALE,63,4,8.0,3.0,6.741666666666666
957739,MALE,63,4,9.0,4.0,3.620833333333333
957739,MALE,63,4,10.0,5.0,6.2125
957739,MALE,63,4,11.0,6.0,6.470833333333333
957739,MALE,63,4,12.0,0.0,6.729166666666667
957739,MALE,63,4,13.0,1.0,5.475
957739,MALE,63,4,14.0,2.0,4.195833333333334
957739,MALE,63,4,15.0,3.0,4.883333333333334
957739,MALE,63,4,16.0,4.0,3.308333333333333
957739,MALE,63,4,17.0,5.0,5.004166666666666
957739,MALE,63,4,19.0,0.0,7.116666666666666
957739,MALE,63,4,20.0,1.0,6.345833333333333
957739,MALE,63,4,21.0,2.0,5.0125
815307,FEMALE,32,0,1.0,3.0,2.6458333333333335
815307,FEMALE,32,0,2.0,4.0,2.441666666666667
815307,FEMALE,32,0,5.0,0.0,3.7875
815307,FEMALE,32,0,6.0,1.0,3.0416666666666665
815307,FEMALE,32,0,7.0,2.0,3.966666666666667
815307,FEMALE,32,0,9.0,4.0,3.8625
815307,FEMALE,32,0,12.0,0.0,3.566666666666667
815307,FEMALE,32,0,13.0,1.0,3.45
815307,FEMALE,32,0,14.0,2.0,2.6875
815307,FEMALE,32,0,15.0,3.0,2.9291666666666667
815307,FEMALE,32,0,16.0,4.0,2.9791666666666665
815307,FEMALE,32,0,19.0,0.0,2.716666666666667
815307,FEMALE,32,0,20.0,1.0,2.129166666666667
815307,FEMALE,32,0,21.0,2.0,2.5541666666666667
243345,MALE,34,1,2.0,4.0,4.220833333333333
243345,MALE,34,1,5.0,0.0,3.7291666666666665
243345,MALE,34,1,6.0,1.0,1.2458333333333333
243345,MALE,34,1,7.0,2.0,1.8333333333333333
243345,MALE,34,1,9.0,4.0,2.7375
243345,MALE,34,1,12.0,0.0,1.9083333333333334
243345,MALE,34,1,13.0,1.0,3.225
243345,MALE,34,1,14.0,2.0,0.7375
243345,MALE,34,1,16.0,4.0,5.025
243345,MALE,34,1,19.0,0.0,3.5708333333333333
243345,MALE,34,1,20.0,1.0,4.075
243345,MALE,34,1,21.0,2.0,4.316666666666666
711796,FEMALE,26,4,1.0,3.0,4.641666666666667
711796,FEMALE,26,4,2.0,4.0,4.4875
711796,FEMALE,26,4,6.0,1.0,3.1041666666666665
711796,FEMALE,26,4,7.0,2.0,2.095833333333333
711796,FEMALE,26,4,8.0,3.0,0.2125
711796,FEMALE,26,4,9.0,4.0,1.8416666666666666
711796,FEMALE,26,4,12.0,0.0,2.7375
711796,FEMALE,26,4,13.0,1.0,3.4125
711796,FEMALE,26,4,14.0,2.0,1.6083333333333334
711796,FEMALE,26,4,16.0,4.0,3.2416666666666667
711796,FEMALE,26,4,19.0,0.0,2.8208333333333333
711796,FEMALE,26,4,20.0,1.0,4.729166666666667
711796,FEMALE,26,4,21.0,2.0,2.316666666666667
834722,FEMALE,66,0,1.0,3.0,5.05
834722,FEMALE,66,0,2.0,4.0,5.475
834722,FEMALE,66,0,3.0,5.0,5.183333333333334
834722,FEMALE,66,0,5.0,0.0,5.758333333333334
834722,FEMALE,66,0,6.0,1.0,4.841666666666667
834722,FEMALE,66,0,7.0,2.0,6.654166666666667
834722,FEMALE,66,0,8.0,3.0,5.379166666666666
834722,FEMALE,66,0,9.0,4.0,5.9
834722,FEMALE,66,0,10.0,5.0,6.816666666666666
834722,FEMALE,66,0,11.0,6.0,6.408333333333333
834722,FEMALE,66,0,12.0,0.0,5.754166666666666
834722,FEMALE,66,0,13.0,1.0,5.6125
834722,FEMALE,66,0,14.0,2.0,5.554166666666666
834722,FEMALE,66,0,15.0,3.0,5.754166666666666
834722,FEMALE,66,0,16.0,4.0,4.504166666666666
834722,FEMALE,66,0,17.0,5.0,4.4875
834722,FEMALE,66,0,18.0,6.0,4.816666666666666
834722,FEMALE,66,0,19.0,0.0,3.0875
834722,FEMALE,66,0,20.0,1.0,2.7708333333333335
834722,FEMALE,66,0,21.0,2.0,3.404166666666667
893034,FEMALE,24,0,1.0,3.0,1.0041666666666667
893034,FEMALE,24,0,2.0,4.0,3.8625
893034,FEMALE,24,0,5.0,0.0,3.6958333333333333
893034,FEMALE,24,0,6.0,1.0,3.15
893034,FEMALE,24,0,7.0,2.0,1.075
893034,FEMALE,24,0,8.0,3.0,4.329166666666667
893034,FEMALE,24,0,12.0,0.0,0.8
893034,FEMALE,24,0,13.0,1.0,0.7708333333333334
893034,FEMALE,24,0,14.0,2.0,0.75
893034,FEMALE,24,0,15.0,3.0,0.45
893034,FEMALE,24,0,16.0,4.0,3.3125
893034,FEMALE,24,0,19.0,0.0,3.175
893034,FEMALE,24,0,20.0,1.0,3.9
893034,FEMALE,24,0,21.0,2.0,3.9291666666666667
807752,MALE,24,0,1.0,3.0,4.5625
807752,MALE,24,0,2.0,4.0,3.075
807752,MALE,24,0,3.0,5.0,5.204166666666667
807752,MALE,24,0,5.0,0.0,2.975
807752,MALE,24,0,6.0,1.0,2.0791666666666666
807752,MALE,24,0,8.0,3.0,0.7791666666666667
807752,MALE,24,0,9.0,4.0,4.004166666666666
807752,MALE,24,0,10.0,5.0,8.05
807752,MALE,24,0,12.0,0.0,4.395833333333333
807752,MALE,24,0,13.0,1.0,3.725
807752,MALE,24,0,14.0,2.0,3.341666666666667
807752,MALE,24,0,16.0,4.0,4.15
807752,MALE,24,0,17.0,5.0,7.233333333333333
807752,MALE,24,0,19.0,0.0,4.4875
807752,MALE,24,0,20.0,1.0,2.1375
807752,MALE,24,0,21.0,2.0,4.458333333333333
945790,MALE,21,0,1.0,3.0,0.5083333333333333
945790,MALE,21,0,5.0,0.0,3.6791666666666667
945790,MALE,21,0,6.0,1.0,0.825
945790,MALE,21,0,7.0,2.0,1.5625
945790,MALE,21,0,8.0,3.0,0.5166666666666667
945790,MALE,21,0,9.0,4.0,0.4041666666666667
945790,MALE,21,0,12.0,0.0,0.4583333333333333
945790,MALE,21,0,13.0,1.0,3.0458333333333334
945790,MALE,21,0,14.0,2.0,2.7375
945790,MALE,21,0,15.0,3.0,0.875
945790,MALE,21,0,16.0,4.0,3.9583333333333335
945790,MALE,21,0,19.0,0.0,3.4916666666666667
945790,MALE,21,0,20.0,1.0,2.4375
945790,MALE,21,0,21.0,2.0,4.645833333333333
353204,MALE,37,1,1.0,3.0,3.3125
353204,MALE,37,1,2.0,4.0,4.629166666666666
353204,MALE,37,1,3.0,5.0,2.3625
353204,MALE,37,1,4.0,6.0,7.983333333333333
353204,MALE,37,1,5.0,0.0,9.058333333333334
353204,MALE,37,1,6.0,1.0,2.408333333333333
353204,MALE,37,1,7.0,2.0,4.1375
353204,MALE,37,1,8.0,3.0,0.3416666666666667
353204,MALE,37,1,9.0,4.0,2.9875
353204,MALE,37,1,10.0,5.0,3.0375
353204,MALE,37,1,11.0,6.0,7.825
353204,MALE,37,1,12.0,0.0,8.5875
353204,MALE,37,1,14.0,2.0,2.8333333333333335
353204,MALE,37,1,15.0,3.0,1.3083333333333333
353204,MALE,37,1,16.0,4.0,0.775
353204,MALE,37,1,17.0,5.0,2.779166666666667
353204,MALE,37,1,18.0,6.0,9.5375
353204,MALE,37,1,19.0,0.0,2.8125
353204,MALE,37,1,20.0,1.0,2.125
353204,MALE,37,1,21.0,2.0,2.4125
569737,FEMALE,20,0,1.0,3.0,5.016666666666667
569737,FEMALE,20,0,2.0,4.0,4.7875
569737,FEMALE,20,0,3.0,5.0,6.929166666666666
569737,FEMALE,20,0,4.0,6.0,8.608333333333333
569737,FEMALE,20,0,5.0,0.0,8.241666666666667
569737,FEMALE,20,0,6.0,1.0,4.741666666666666
569737,FEMALE,20,0,7.0,2.0,8.275
569737,FEMALE,20,0,8.0,3.0,7.9
569737,FEMALE,20,0,9.0,4.0,7.070833333333334
569737,FEMALE,20,0,10.0,5.0,6.066666666666666
569737,FEMALE,20,0,11.0,6.0,5.895833333333333
569737,FEMALE,20,0,12.0,0.0,7.8875
569737,FEMALE,20,0,13.0,1.0,6.795833333333333
569737,FEMALE,20,0,14.0,2.0,5.170833333333333
569737,FEMALE,20,0,15.0,3.0,5.570833333333334
569737,FEMALE,20,0,16.0,4.0,4.641666666666667
569737,FEMALE,20,0,17.0,5.0,8.029166666666667
569737,FEMALE,20,0,18.0,6.0,7.4375
569737,FEMALE,20,0,19.0,0.0,7.308333333333334
569737,FEMALE,20,0,20.0,1.0,7.0875
569737,FEMALE,20,0,21.0,2.0,4.545833333333333
129861,FEMALE,73,3,2.0,4.0,2.1083333333333334
129861,FEMALE,73,3,5.0,0.0,0.5666666666666667
129861,FEMALE,73,3,6.0,1.0,0.5083333333333333
129861,FEMALE,73,3,7.0,2.0,1.025
129861,FEMALE,73,3,8.0,3.0,4.020833333333333
129861,FEMALE,73,3,9.0,4.0,3.7416666666666667
129861,FEMALE,73,3,12.0,0.0,3.5166666666666666
129861,FEMALE,73,3,13.0,1.0,4.325
129861,FEMALE,73,3,14.0,2.0,4.083333333333333
129861,FEMALE,73,3,15.0,3.0,3.6958333333333333
129861,FEMALE,73,3,16.0,4.0,3.6958333333333333
129861,FEMALE,73,3,19.0,0.0,3.8208333333333333
129861,FEMALE,73,3,20.0,1.0,3.7291666666666665
129861,FEMALE,73,3,21.0,2.0,2.941666666666667
373805,MALE,52,2,1.0,3.0,3.2333333333333334
373805,MALE,52,2,2.0,4.0,1.4958333333333333
373805,MALE,52,2,5.0,0.0,4.020833333333333
373805,MALE,52,2,6.0,1.0,0.1875
373805,MALE,52,2,7.0,2.0,1.0208333333333333
373805,MALE,52,2,8.0,3.0,4.491666666666666
373805,MALE,52,2,9.0,4.0,4.075
373805,MALE,52,2,12.0,0.0,2.7
373805,MALE,52,2,13.0,1.0,4.608333333333333
373805,MALE,52,2,14.0,2.0,4.616666666666666
373805,MALE,52,2,15.0,3.0,4.6
373805,MALE,52,2,16.0,4.0,0.9083333333333333
373805,MALE,52,2,19.0,0.0,4.05
373805,MALE,52,2,20.0,1.0,4.604166666666667
373805,MALE,52,2,21.0,2.0,2.558333333333333
895801,MALE,41,2,2.0,4.0,3.3291666666666666
895801,MALE,41,2,5.0,0.0,2.5166666666666666
895801,MALE,41,2,6.0,1.0,0.925
895801,MALE,41,2,8.0,3.0,2.7041666666666666
895801,MALE,41,2,9.0,4.0,1.2916666666666667
895801,MALE,41,2,12.0,0.0,0.37083333333333335
895801,MALE,41,2,13.0,1.0,2.2125
895801,MALE,41,2,14.0,2.0,4.5375
895801,MALE,41,2,15.0,3.0,5.0875
